Case ID;Activity;Creation Date;;Time Stamp
R500724000004143414515;Quality Inspection;27/06/2013;09:00:00;27/06/2013 09:00
R500724000004143414515;Create TO High Rack;28/06/2013;10:00:00;28/06/2013 10:00
R500724000004143414515;Create TO Antar High Rack;28/06/2013;11:00:00;28/06/2013 11:00
R500724000004143414515;Create TO Picking Rack;28/06/2013;12:00:00;28/06/2013 12:00
R500724000004143414515;Good Issue;04/07/2013;15:00:00;04/07/2013 15:00
R500724000004143414515;Good Receipt;26/06/2013;08:00:00;26/06/2013 08:00
R500724000004143414516;Quality Inspection;27/06/2013;09:00:00;27/06/2013 09:00
R500724000004143414516;Create TO High Rack;28/06/2013;10:00:00;28/06/2013 10:00
R500724000004143414516;Create TO Antar High Rack;28/06/2013;11:00:00;28/06/2013 11:00
R500724000004143414516;Create TO Picking Rack;28/06/2013;12:00:00;28/06/2013 12:00
R500724000004143414516;Good Issue;05/07/2013;15:00:00;05/07/2013 15:00
R500724000004143414516;Good Receipt;26/06/2013;08:00:00;26/06/2013 08:00
R500724000004143414517;Quality Inspection;27/06/2013;09:00:00;27/06/2013 09:00
R500724000004143414517;Create TO High Rack;28/06/2013;10:00:00;28/06/2013 10:00
R500724000004143414517;Create TO Antar High Rack;28/06/2013;11:00:00;28/06/2013 11:00
R500724000004143414517;Create TO Picking Rack;28/06/2013;12:00:00;28/06/2013 12:00
R500724000004143414517;Good Issue;06/07/2013;15:00:00;06/07/2013 15:00
R500724000004143414517;Good Receipt;26/06/2013;08:00:00;26/06/2013 08:00
R500724000004143414518;Quality Inspection;27/06/2013;09:00:00;27/06/2013 09:00
R500724000004143414518;Create TO High Rack;28/06/2013;10:00:00;28/06/2013 10:00
R500724000004143414518;Create TO Antar High Rack;28/06/2013;11:00:00;28/06/2013 11:00
R500724000004143414518;Create TO Picking Rack;28/06/2013;12:00:00;28/06/2013 12:00
R500724000004143414518;Good Issue;06/07/2013;15:00:00;06/07/2013 15:00
R500724000004143414518;Good Receipt;26/06/2013;08:00:00;26/06/2013 08:00
R500724000004143414519;Quality Inspection;27/06/2013;09:00:00;27/06/2013 09:00
R500724000004143414519;Create TO High Rack;28/06/2013;10:00:00;28/06/2013 10:00
R500724000004143414519;Create TO Antar High Rack;28/06/2013;11:00:00;28/06/2013 11:00
R500724000004143414519;Create TO Picking Rack;28/06/2013;12:00:00;28/06/2013 12:00
R500724000004143414519;Good Issue;08/07/2013;15:00:00;08/07/2013 15:00
R500724000004143414519;Good Receipt;26/06/2013;08:00:00;26/06/2013 08:00
R500724000004143414571;Quality Inspection;04/07/2013;09:00:00;04/07/2013 09:00
R500724000004143414571;Create TO High Rack;04/07/2013;10:00:00;04/07/2013 10:00
R500724000004143414571;Good Issue;11/07/2013;15:00:00;11/07/2013 15:00
R500724000004143414571;Good Receipt;02/07/2013;08:00:00;02/07/2013 08:00
R500724000004143414573;Quality Inspection;04/07/2013;09:00:00;04/07/2013 09:00
R500724000004143414573;Create TO Picking Rack;08/07/2013;12:00:00;08/07/2013 12:00
R500724000004143414573;Good Issue;11/07/2013;15:00:00;11/07/2013 15:00
R500724000004143414573;Good Receipt;02/07/2013;08:00:00;02/07/2013 08:00
R50096900000353741586;Good Receipt;08/11/2013;08:00:00;08/11/2013 08:00
R50096900000353741586;Quality Inspection;11/11/2013;09:00:00;11/11/2013 09:00
R50096900000353741586;Create TO High Rack;11/11/2013;10:00:00;11/11/2013 10:00
R50096900000353741586;Create TO Antar High Rack;06/12/2013;11:00:00;06/12/2013 11:00
R50096900000353741586;Good Issue;12/12/2013;15:00:00;12/12/2013 15:00
R500969000003537415891;Good Receipt;12/11/2013;08:00:00;12/11/2013 08:00
R500969000003537415891;Quality Inspection;13/11/2013;09:00:00;13/11/2013 09:00
R500969000003537415891;Create TO High Rack;13/11/2013;10:00:00;13/11/2013 10:00
R500969000003537415891;Create TO Antar High Rack;13/11/2013;11:00:00;13/11/2013 11:00
R500969000003537415891;Create TO Picking Rack;20/11/2013;12:00:00;20/11/2013 12:00
R500969000003537415891;Good Issue;09/12/2013;15:00:00;09/12/2013 15:00
R50096900000353741593;Good Receipt;18/11/2013;08:00:00;18/11/2013 08:00
R50096900000353741593;Quality Inspection;18/11/2013;09:00:00;18/11/2013 09:00
R50096900000353741593;Create TO High Rack;18/11/2013;10:00:00;18/11/2013 10:00
R50096900000353741593;Create TO Antar High Rack;06/12/2013;11:00:00;06/12/2013 11:00
R50096900000353741593;Good Issue;07/12/2013;15:00:00;07/12/2013 15:00
R500969000003537416221;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R500969000003537416221;Quality Inspection;17/12/2013;09:00:00;17/12/2013 09:00
R500969000003537416221;Create TO Lantai;17/12/2013;09:01:00;17/12/2013 09:01
R500969000003537416221;Create TO High Rack;17/12/2013;10:00:00;17/12/2013 10:00
R500969000003537416221;Good Issue;20/12/2013;15:00:00;20/12/2013 15:00
R50096900000384041558;Good Receipt;11/10/2013;08:00:00;11/10/2013 08:00
R50096900000384041558;Quality Inspection;16/10/2013;09:00:00;16/10/2013 09:00
R50096900000384041558;Create TO High Rack;16/10/2013;10:00:00;16/10/2013 10:00
R50096900000384041558;Create TO Picking Rack;19/10/2013;12:00:00;19/10/2013 12:00
R50096900000384041558;Good Issue;19/10/2013;15:00:00;19/10/2013 15:00
R50096900000384041572;Good Receipt;25/10/2013;08:00:00;25/10/2013 08:00
R50096900000384041572;Quality Inspection;25/10/2013;09:00:00;25/10/2013 09:00
R50096900000384041572;Create TO High Rack;25/10/2013;10:00:00;25/10/2013 10:00
R50096900000384041572;Create TO Antar High Rack;06/12/2013;11:00:00;06/12/2013 11:00
R50096900000384041572;Good Issue;23/12/2013;15:00:00;23/12/2013 15:00
R50096900000384041579;Good Receipt;06/11/2013;08:00:00;06/11/2013 08:00
R50096900000384041579;Quality Inspection;06/11/2013;09:00:00;06/11/2013 09:00
R50096900000384041579;Create TO High Rack;06/11/2013;10:00:00;06/11/2013 10:00
R50096900000384041579;Create TO Antar High Rack;06/11/2013;11:00:00;06/11/2013 11:00
R50096900000384041579;Create TO Picking Rack;09/12/2013;12:00:00;09/12/2013 12:00
R50096900000384041579;Good Issue;23/12/2013;15:00:00;23/12/2013 15:00
R50096900000384041580;Good Receipt;06/11/2013;08:00:00;06/11/2013 08:00
R50096900000384041580;Quality Inspection;06/11/2013;09:00:00;06/11/2013 09:00
R50096900000384041580;Create TO High Rack;06/11/2013;10:00:00;06/11/2013 10:00
R50096900000384041580;Create TO Antar High Rack;06/12/2013;11:00:00;06/12/2013 11:00
R50096900000384041580;Good Issue;26/12/2013;15:00:00;26/12/2013 15:00
R50096900000384041589;Good Receipt;12/11/2013;08:00:00;12/11/2013 08:00
R50096900000384041589;Quality Inspection;13/11/2013;09:00:00;13/11/2013 09:00
R50096900000384041589;Create TO Picking Rack;13/11/2013;12:00:00;13/11/2013 12:00
R50096900000384041589;Good Issue;24/12/2013;15:00:00;24/12/2013 15:00
R50096900000384041593;Quality Inspection;18/11/2013;09:00:00;18/11/2013 09:00
R50096900000384041593;Create TO High Rack;18/11/2013;10:00:00;18/11/2013 10:00
R50096900000384041593;Good Issue;19/11/2013;15:00:00;19/11/2013 15:00
R50096900000384041593;Good Receipt;18/11/2013;08:00:00;18/11/2013 08:00
R50096900000384041622;Quality Inspection;17/12/2013;09:00:00;17/12/2013 09:00
R50096900000384041622;Create TO Lantai;17/12/2013;09:01:00;17/12/2013 09:01
R50096900000384041622;Create TO High Rack;17/12/2013;10:00:00;17/12/2013 10:00
R50096900000384041622;Create TO Antar High Rack;21/12/2013;11:00:00;21/12/2013 11:00
R50096900000384041622;Create TO Picking Rack;26/12/2013;12:00:00;26/12/2013 12:00
R50096900000384041622;Good Issue;26/12/2013;15:00:00;26/12/2013 15:00
R50096900000384041622;Good Receipt;17/12/2013;08:00:00;17/12/2013 08:00
R500969000004143415581;Quality Inspection;16/10/2013;09:00:00;16/10/2013 09:00
R500969000004143415581;Create TO High Rack;16/10/2013;10:00:00;16/10/2013 10:00
R500969000004143415581;Good Issue;19/10/2013;15:00:00;19/10/2013 15:00
R500969000004143415581;Good Receipt;12/10/2013;08:00:00;12/10/2013 08:00
R500969000004143415582;Quality Inspection;16/10/2013;09:00:00;16/10/2013 09:00
R500969000004143415582;Create TO High Rack;16/10/2013;10:00:00;16/10/2013 10:00
R500969000004143415582;Good Issue;02/11/2013;15:00:00;02/11/2013 15:00
R500969000004143415582;Good Receipt;12/10/2013;08:00:00;12/10/2013 08:00
R50096900000414341564;Quality Inspection;21/10/2013;09:00:00;21/10/2013 09:00
R50096900000414341564;Create TO High Rack;22/10/2013;10:00:00;22/10/2013 10:00
R50096900000414341564;Create TO Antar High Rack;22/10/2013;11:00:00;22/10/2013 11:00
R50096900000414341564;Create TO Picking Rack;08/11/2013;12:00:00;08/11/2013 12:00
R50096900000414341564;Good Issue;12/11/2013;15:00:00;12/11/2013 15:00
R50096900000414341564;Good Receipt;19/10/2013;08:00:00;19/10/2013 08:00
R50096900000414341569;Quality Inspection;24/10/2013;09:00:00;24/10/2013 09:00
R50096900000414341569;Create TO High Rack;24/10/2013;10:00:00;24/10/2013 10:00
R50096900000414341569;Create TO Antar High Rack;24/10/2013;11:00:00;24/10/2013 11:00
R50096900000414341569;Good Issue;27/12/2013;15:00:00;27/12/2013 15:00
R50096900000414341569;Good Receipt;22/10/2013;08:00:00;22/10/2013 08:00
R50096900000414341575;Quality Inspection;29/10/2013;09:00:00;29/10/2013 09:00
R50096900000414341575;Create TO High Rack;29/10/2013;10:00:00;29/10/2013 10:00
R50096900000414341575;Create TO Antar High Rack;05/12/2013;11:00:00;05/12/2013 11:00
R50096900000414341575;Good Issue;23/12/2013;15:00:00;23/12/2013 15:00
R50096900000414341575;Good Receipt;28/10/2013;08:00:00;28/10/2013 08:00
R50096900000414341589;Quality Inspection;13/11/2013;09:00:00;13/11/2013 09:00
R50096900000414341589;Create TO High Rack;13/11/2013;10:00:00;13/11/2013 10:00
R50096900000414341589;Create TO Antar High Rack;13/11/2013;11:00:00;13/11/2013 11:00
R50096900000414341589;Create TO Picking Rack;16/11/2013;12:00:00;16/11/2013 12:00
R50096900000414341589;Good Issue;27/12/2013;15:00:00;27/12/2013 15:00
R50096900000414341589;Good Receipt;12/11/2013;08:00:00;12/11/2013 08:00
R50096900000414341622;Quality Inspection;17/12/2013;09:00:00;17/12/2013 09:00
R50096900000414341622;Create TO Lantai;17/12/2013;09:01:00;17/12/2013 09:01
R50096900000414341622;Create TO High Rack;17/12/2013;10:00:00;17/12/2013 10:00
R50096900000414341622;Create TO Antar High Rack;17/12/2013;11:00:00;17/12/2013 11:00
R50096900000414341622;Good Issue;21/12/2013;15:00:00;21/12/2013 15:00
R50099000000272841526;Quality Inspection;11/09/2013;09:00:00;11/09/2013 09:00
R50099000000272841526;Create TO High Rack;13/09/2013;10:00:00;13/09/2013 10:00
R50099000000272841526;Create TO Antar High Rack;02/10/2013;11:00:00;02/10/2013 11:00
R50099000000272841526;Good Issue;04/12/2013;15:00:00;04/12/2013 15:00
R50099000000272841526;Good Receipt;09/09/2013;08:00:00;09/09/2013 08:00
R50099000000293041526;Quality Inspection;11/09/2013;09:00:00;11/09/2013 09:00
R50099000000293041526;Create TO High Rack;13/09/2013;10:00:00;13/09/2013 10:00
R50099000000293041526;Create TO Antar High Rack;02/10/2013;11:00:00;02/10/2013 11:00
R50099000000293041526;Good Issue;02/12/2013;15:00:00;02/12/2013 15:00
R50099000000293041526;Good Receipt;09/09/2013;08:00:00;09/09/2013 08:00
R50099000000313241526;Quality Inspection;11/09/2013;09:00:00;11/09/2013 09:00
R50099000000313241526;Create TO High Rack;13/09/2013;10:00:00;13/09/2013 10:00
R50099000000313241526;Create TO Antar High Rack;13/09/2013;11:00:00;13/09/2013 11:00
R50099000000313241526;Good Issue;04/12/2013;15:00:00;04/12/2013 15:00
R50099000000313241526;Good Receipt;09/09/2013;08:00:00;09/09/2013 08:00
R50099000000333441526;Quality Inspection;11/09/2013;09:00:00;11/09/2013 09:00
R50099000000333441526;Create TO High Rack;13/09/2013;10:00:00;13/09/2013 10:00
R50099000000333441526;Create TO Antar High Rack;13/09/2013;11:00:00;13/09/2013 11:00
R50099000000333441526;Good Issue;02/12/2013;15:00:00;02/12/2013 15:00
R50099000000333441526;Good Receipt;09/09/2013;08:00:00;09/09/2013 08:00
R50099000000353641404;Quality Inspection;13/05/2013;09:00:00;13/05/2013 09:00
R50099000000353641404;Create TO High Rack;13/05/2013;10:00:00;13/05/2013 10:00
R50099000000353641404;Good Issue;03/06/2013;15:00:00;03/06/2013 15:00
R50099000000353641404;Good Receipt;13/05/2013;08:00:00;13/05/2013 08:00
R50099000000373841526;Quality Inspection;11/09/2013;09:00:00;11/09/2013 09:00
R50099000000373841526;Create TO High Rack;13/09/2013;10:00:00;13/09/2013 10:00
R50099000000373841526;Create TO Antar High Rack;13/09/2013;11:00:00;13/09/2013 11:00
R50099000000373841526;Good Issue;18/12/2013;15:00:00;18/12/2013 15:00
R50099000000373841526;Good Receipt;09/09/2013;08:00:00;09/09/2013 08:00
R50099000000394041526;Quality Inspection;11/09/2013;09:00:00;11/09/2013 09:00
R50099000000394041526;Create TO High Rack;13/09/2013;10:00:00;13/09/2013 10:00
R50099000000394041526;Create TO Antar High Rack;13/09/2013;11:00:00;13/09/2013 11:00
R50099000000394041526;Good Issue;09/12/2013;15:00:00;09/12/2013 15:00
R50099000000394041526;Good Receipt;09/09/2013;08:00:00;09/09/2013 08:00
R50096900000414341622;Good Receipt;17/12/2013;08:00:00;17/12/2013 08:00
R500256000003536415422;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R500256000003536415422;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R500256000003536415422;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R500256000003536415422;Create TO Picking Rack;16/10/2013;12:00:00;16/10/2013 12:00
R500256000003536415422;Good Issue;20/12/2013;13:00:00;20/12/2013 13:00
R500256000003536415423;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R500256000003536415423;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R500256000003536415423;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R500256000003536415423;Good Issue;21/12/2013;13:00:00;21/12/2013 13:00
R500256000003536415423;Create TO Antar High Rack;08/10/2013;11:30:00;08/10/2013 11:30
R500256000003536415423;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R500256000003536415424;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R500256000003536415424;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R500256000003536415424;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R500256000003536415424;Good Issue;23/12/2013;13:00:00;23/12/2013 13:00
R500256000003536415424;Create TO Antar High Rack;21/10/2013;11:30:00;21/10/2013 11:30
R500256000003536415424;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154251;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154251;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154251;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154251;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154251;Good Issue;13/12/2013;13:00:00;13/12/2013 13:00
R5002560000035364154261;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154261;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154261;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154261;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154261;Good Issue;16/12/2013;13:00:00;16/12/2013 13:00
R5002560000035364154271;Good Issue;17/12/2013;13:00:00;17/12/2013 13:00
R5002560000035364154271;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154271;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154271;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154271;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154281;Good Issue;18/12/2013;13:00:00;18/12/2013 13:00
R5002560000035364154281;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154281;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154281;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154281;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R500256000003536415429;Good Issue;18/12/2013;13:00:00;18/12/2013 13:00
R500256000003536415429;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R500256000003536415429;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R500256000003536415429;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R500256000003536415429;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154210;Good Issue;19/12/2013;13:00:00;19/12/2013 13:00
R5002560000035364154210;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154210;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154210;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154210;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154211;Good Issue;19/12/2013;13:00:00;19/12/2013 13:00
R5002560000035364154211;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154211;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154211;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154211;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154212;Good Issue;19/12/2013;13:00:00;19/12/2013 13:00
R5002560000035364154212;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154212;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154212;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154212;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154213;Good Issue;20/12/2013;13:00:00;20/12/2013 13:00
R5002560000035364154213;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154213;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154213;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154213;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R5002560000035364154214;Good Issue;21/12/2013;13:00:00;21/12/2013 13:00
R5002560000035364154214;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R5002560000035364154214;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R5002560000035364154214;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R5002560000035364154214;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
R50025600000353641542155;Good Issue;23/12/2013;13:00:00;23/12/2013 13:00
R50025600000353641542155;Good Receipt;25/09/2013;09:00:00;25/09/2013 09:00
R50025600000353641542155;Quality Inspection;26/09/2013;10:00:00;26/09/2013 10:00
R50025600000353641542155;Create TO High Rack;26/09/2013;11:00:00;26/09/2013 11:00
R50025600000353641542155;Create TO Picking Rack;28/10/2013;12:00:00;28/10/2013 12:00
